hero_id,ability_rate,starting,early,mid,late,variants
1,"[{""level"": 1, ""ability_id"": ""antimage_mana_break""}, {""level"": 2, ""ability_id"": ""antimage_blink""}, {""level"": 3, ""ability_id"": ""antimage_mana_break""}, {""level"": 4, ""ability_id"": ""antimage_counterspell""}, {""level"": 5, ""ability_id"": ""antimage_blink""}, {""level"": 6, ""ability_id"": ""antimage_mana_void""}, {""level"": 7, ""ability_id"": ""antimage_blink""}, {""level"": 8, ""ability_id"": ""antimage_blink""}, {""level"": 9, ""ability_id"": ""antimage_blink""}, {""level"": 10, ""ability_id"": ""antimage_mana_break""}, {""level"": 11, ""ability_id"": ""antimage_counterspell""}, {""level"": 12, ""ability_id"": ""antimage_mana_void""}, {""level"": 13, ""ability_id"": ""antimage_counterspell""}, {""level"": 14, ""ability_id"": ""antimage_counterspell""}, {""level"": 15, ""ability_id"": ""right""}, {""level"": 16, ""ability_id"": ""antimage_counterspell""}, {""level"": 17, ""ability_id"": ""antimage_mana_void""}, {""level"": 18, ""ability_id"": ""right""}, {""level"": 19, ""ability_id"": ""left""}, {""level"": 20, ""ability_id"": ""right""}, {""level"": 21, ""ability_id"": ""left""}, {""level"": 22, ""ability_id"": ""left""}, {""level"": 23, ""ability_id"": ""right""}, {""level"": 24, ""ability_id"": ""antimage_counterspell""}, {""level"": 25, ""ability_id"": ""right""}]","[{""item"": ""branches"", ""rate"": 96.88}, {""item"": ""quelling_blade"", ""rate"": 93.75}, {""item"": ""tango"", ""rate"": 91.07}, {""item"": ""circlet"", ""rate"": 89.73}, {""item"": ""slippers"", ""rate"": 47.77}, {""item"": ""magic_stick"", ""rate"": 29.46}, {""item"": ""faerie_fire"", ""rate"": 8.48}, {""item"": ""orb_of_venom"", ""rate"": 5.36}, {""item"": ""gauntlets"", ""rate"": 3.57}, {""item"": ""ward_observer"", ""rate"": 3.12}, {""item"": ""ring_of_protection"", ""rate"": 1.79}, {""item"": ""blood_grenade"", ""rate"": 1.79}, {""item"": ""magic_wand"", ""rate"": 1.79}, {""item"": ""ward_sentry"", ""rate"": 0.89}, {""item"": ""wraith_band"", ""rate"": 0.89}, {""item"": ""boots_of_elves"", ""rate"": 0.45}]","[{""item"": ""gloves"", ""rate"": 111.61}, {""item"": ""boots"", ""rate"": 95.98}, {""item"": ""boots_of_elves"", ""rate"": 89.29}, {""item"": ""power_treads"", ""rate"": 85.71}, {""item"": ""wraith_band"", ""rate"": 77.23}, {""item"": ""cornucopia"", ""rate"": 67.86}, {""item"": ""tango"", ""rate"": 61.61}, {""item"": ""broadsword"", ""rate"": 44.64}, {""item"": ""slippers"", ""rate"": 35.27}, {""item"": ""claymore"", ""rate"": 31.7}, {""item"": ""magic_stick"", ""rate"": 26.34}, {""item"": ""flask"", ""rate"": 25.0}, {""item"": ""tpscroll"", ""rate"": 21.88}, {""item"": ""orb_of_venom"", ""rate"": 20.54}, {""item"": ""magic_wand"", ""rate"": 19.64}, {""item"": ""orb_of_corrosion"", ""rate"": 18.75}, {""item"": ""ring_of_protection"", ""rate"": 17.86}, {""item"": ""ring_of_health"", ""rate"": 12.05}, {""item"": ""circlet"", ""rate"": 10.71}, {""item"": ""ward_observer"", ""rate"": 10.71}, {""item"": ""blade_of_alacrity"", ""rate"": 10.27}, {""item"": ""bfury"", ""rate"": 9.38}, {""item"": ""vitality_booster"", ""rate"": 8.93}, {""item"": ""vanguard"", ""rate"": 8.93}, {""item"": ""bracer"", ""rate"": 8.93}, {""item"": ""branches"", ""rate"": 8.04}, {""item"": ""ward_sentry"", ""rate"": 7.59}, {""item"": ""gauntlets"", ""rate"": 6.25}, {""item"": ""robe"", ""rate"": 5.8}, {""item"": ""infused_raindrop"", ""rate"": 4.02}, {""item"": ""blood_grenade"", ""rate"": 3.57}, {""item"": ""clarity"", ""rate"": 3.12}, {""item"": ""smoke_of_deceit"", ""rate"": 2.68}, {""item"": ""diffusal_blade"", ""rate"": 2.23}, {""item"": ""belt_of_strength"", ""rate"": 2.23}, {""item"": ""lifesteal"", ""rate"": 1.34}, {""item"": ""mask_of_madness"", ""rate"": 1.34}, {""item"": ""dust"", ""rate"": 0.89}, {""item"": ""void_stone"", ""rate"": 0.89}, {""item"": ""ogre_axe"", ""rate"": 0.89}, {""item"": ""echo_sabre"", ""rate"": 0.89}, {""item"": ""quelling_blade"", ""rate"": 0.89}, {""item"": ""bottle"", ""rate"": 0.45}, {""item"": ""great_famango"", ""rate"": 0.45}, {""item"": ""enchanted_mango"", ""rate"": 0.45}]","[{""item"": ""tpscroll"", ""rate"": 166.96}, {""item"": ""blade_of_alacrity"", ""rate"": 108.93}, {""item"": ""boots_of_elves"", ""rate"": 100.45}, {""item"": ""yasha"", ""rate"": 89.73}, {""item"": ""diadem"", ""rate"": 85.27}, {""item"": ""manta"", ""rate"": 79.46}, {""item"": ""claymore"", ""rate"": 76.34}, {""item"": ""bfury"", ""rate"": 69.2}, {""item"": ""broadsword"", ""rate"": 40.62}, {""item"": ""mithril_hammer"", ""rate"": 37.5}, {""item"": ""belt_of_strength"", ""rate"": 35.71}, {""item"": ""eagle"", ""rate"": 33.04}, {""item"": ""talisman_of_evasion"", ""rate"": 30.36}, {""item"": ""point_booster"", ""rate"": 29.46}, {""item"": ""basher"", ""rate"": 28.57}, {""item"": ""ultimate_orb"", ""rate"": 28.57}, {""item"": ""butterfly"", ""rate"": 25.45}, {""item"": ""clarity"", ""rate"": 24.11}, {""item"": ""skadi"", ""rate"": 21.88}, {""item"": ""diffusal_blade"", ""rate"": 19.2}, {""item"": ""dust"", ""rate"": 19.2}, {""item"": ""great_famango"", ""rate"": 18.75}, {""item"": ""robe"", ""rate"": 18.3}, {""item"": ""ogre_axe"", ""rate"": 17.86}, {""item"": ""ring_of_health"", ""rate"": 17.86}, {""item"": ""vitality_booster"", ""rate"": 16.07}, {""item"": ""magic_wand"", ""rate"": 15.18}, {""item"": ""vanguard"", ""rate"": 14.73}, {""item"": ""ward_observer"", ""rate"": 13.39}, {""item"": ""cornucopia"", ""rate"": 13.39}, {""item"": ""power_treads"", ""rate"": 12.95}, {""item"": ""ward_sentry"", ""rate"": 11.16}, {""item"": ""abyssal_blade"", ""rate"": 11.16}, {""item"": ""branches"", ""rate"": 11.16}, {""item"": ""gloves"", ""rate"": 10.27}, {""item"": ""flask"", ""rate"": 9.82}, {""item"": ""blitz_knuckles"", ""rate"": 8.04}, {""item"": ""demon_edge"", ""rate"": 7.14}, {""item"": ""javelin"", ""rate"": 7.14}, {""item"": ""boots"", ""rate"": 6.25}, {""item"": ""staff_of_wizardry"", ""rate"": 6.25}, {""item"": ""void_stone"", ""rate"": 5.8}, {""item"": ""monkey_king_bar"", ""rate"": 5.36}, {""item"": ""magic_stick"", ""rate"": 4.91}, {""item"": ""black_king_bar"", ""rate"": 4.91}, {""item"": ""ultimate_scepter"", ""rate"": 4.46}, {""item"": ""slippers"", ""rate"": 4.02}, {""item"": ""sange"", ""rate"": 4.02}, {""item"": ""enchanted_mango"", ""rate"": 3.57}, {""item"": ""wraith_band"", ""rate"": 3.57}, {""item"": ""pers"", ""rate"": 3.57}, {""item"": ""sphere"", ""rate"": 3.57}, {""item"": ""helm_of_iron_will"", ""rate"": 3.57}, {""item"": ""smoke_of_deceit"", ""rate"": 3.12}, {""item"": ""sobi_mask"", ""rate"": 2.68}, {""item"": ""crimson_guard"", ""rate"": 2.68}, {""item"": ""sange_and_yasha"", ""rate"": 2.68}, {""item"": ""greater_famango"", ""rate"": 2.68}, {""item"": ""echo_sabre"", ""rate"": 2.23}, {""item"": ""oblivion_staff"", ""rate"": 2.23}, {""item"": ""ring_of_protection"", ""rate"": 1.79}, {""item"": ""disperser"", ""rate"": 1.79}, {""item"": ""mantle"", ""rate"": 1.79}, {""item"": ""lifesteal"", ""rate"": 1.79}, {""item"": ""mage_slayer"", ""rate"": 1.34}, {""item"": ""quelling_blade"", ""rate"": 1.34}, {""item"": ""tango"", ""rate"": 1.34}, {""item"": ""cloak"", ""rate"": 1.34}, {""item"": ""circlet"", ""rate"": 1.34}, {""item"": ""infused_raindrop"", ""rate"": 1.34}, {""item"": ""blades_of_attack"", ""rate"": 0.89}, {""item"": ""heavens_halberd"", ""rate"": 0.89}, {""item"": ""gem"", ""rate"": 0.89}, {""item"": ""aghanims_shard"", ""rate"": 0.89}, {""item"": ""orb_of_corrosion"", ""rate"": 0.89}, {""item"": ""orchid"", ""rate"": 0.89}, {""item"": ""harpoon"", ""rate"": 0.89}, {""item"": ""reaver"", ""rate"": 0.89}, {""item"": ""silver_edge"", ""rate"": 0.45}, {""item"": ""heart"", ""rate"": 0.45}, {""item"": ""ring_of_tarrasque"", ""rate"": 0.45}, {""item"": ""shadow_amulet"", ""rate"": 0.45}, {""item"": ""force_staff"", ""rate"": 0.45}, {""item"": ""null_talisman"", ""rate"": 0.45}, {""item"": ""invis_sword"", ""rate"": 0.45}, {""item"": ""vladmir"", ""rate"": 0.45}, {""item"": ""ring_of_basilius"", ""rate"": 0.45}, {""item"": ""buckler"", ""rate"": 0.45}, {""item"": ""fluffy_hat"", ""rate"": 0.45}, {""item"": ""satanic"", ""rate"": 0.45}, {""item"": ""hand_of_midas"", ""rate"": 0.45}, {""item"": ""nullifier"", ""rate"": 0.45}, {""item"": ""relic"", ""rate"": 0.45}, {""item"": ""wind_lace"", ""rate"": 0.45}, {""item"": ""voodoo_mask"", ""rate"": 0.45}, {""item"": ""dagon"", ""rate"": 0.45}, {""item"": ""cyclone"", ""rate"": 0.45}, {""item"": ""orb_of_venom"", ""rate"": 0.45}, {""item"": ""armlet"", ""rate"": 0.45}, {""item"": ""blood_grenade"", ""rate"": 0.45}]","[{""item"": ""tpscroll"", ""rate"": 12.95}, {""item"": ""mithril_hammer"", ""rate"": 11.16}, {""item"": ""abyssal_blade"", ""rate"": 6.7}, {""item"": ""ogre_axe"", ""rate"": 6.7}, {""item"": ""ring_of_health"", ""rate"": 6.25}, {""item"": ""vanguard"", ""rate"": 5.8}, {""item"": ""vitality_booster"", ""rate"": 5.36}, {""item"": ""black_king_bar"", ""rate"": 4.46}, {""item"": ""hyperstone"", ""rate"": 4.46}, {""item"": ""eagle"", ""rate"": 4.02}, {""item"": ""basher"", ""rate"": 4.02}, {""item"": ""claymore"", ""rate"": 4.02}, {""item"": ""belt_of_strength"", ""rate"": 3.57}, {""item"": ""butterfly"", ""rate"": 3.12}, {""item"": ""point_booster"", ""rate"": 2.68}, {""item"": ""talisman_of_evasion"", ""rate"": 2.23}, {""item"": ""clarity"", ""rate"": 2.23}, {""item"": ""javelin"", ""rate"": 2.23}, {""item"": ""skadi"", ""rate"": 2.23}, {""item"": ""demon_edge"", ""rate"": 1.79}, {""item"": ""blade_of_alacrity"", ""rate"": 1.79}, {""item"": ""blitz_knuckles"", ""rate"": 1.79}, {""item"": ""staff_of_wizardry"", ""rate"": 1.79}, {""item"": ""ultimate_orb"", ""rate"": 1.79}, {""item"": ""desolator"", ""rate"": 1.34}, {""item"": ""blight_stone"", ""rate"": 1.34}, {""item"": ""great_famango"", ""rate"": 1.34}, {""item"": ""disperser"", ""rate"": 1.34}, {""item"": ""ultimate_scepter_2"", ""rate"": 1.34}, {""item"": ""moon_shard"", ""rate"": 1.34}, {""item"": ""ultimate_scepter"", ""rate"": 1.34}, {""item"": ""monkey_king_bar"", ""rate"": 1.34}, {""item"": ""boots"", ""rate"": 1.34}, {""item"": ""aghanims_shard"", ""rate"": 0.89}, {""item"": ""ring_of_protection"", ""rate"": 0.89}, {""item"": ""dust"", ""rate"": 0.89}, {""item"": ""assault"", ""rate"": 0.89}, {""item"": ""platemail"", ""rate"": 0.89}, {""item"": ""buckler"", ""rate"": 0.89}, {""item"": ""satanic"", ""rate"": 0.89}, {""item"": ""slippers"", ""rate"": 0.89}, {""item"": ""reaver"", ""rate"": 0.89}, {""item"": ""wraith_band"", ""rate"": 0.89}, {""item"": ""greater_famango"", ""rate"": 0.45}, {""item"": ""helm_of_iron_will"", ""rate"": 0.45}, {""item"": ""manta"", ""rate"": 0.45}, {""item"": ""diadem"", ""rate"": 0.45}, {""item"": ""bloodthorn"", ""rate"": 0.45}, {""item"": ""ward_sentry"", ""rate"": 0.45}, {""item"": ""ward_observer"", ""rate"": 0.45}, {""item"": ""relic"", ""rate"": 0.45}, {""item"": ""hurricane_pike"", ""rate"": 0.45}, {""item"": ""nullifier"", ""rate"": 0.45}, {""item"": ""dragon_lance"", ""rate"": 0.45}, {""item"": ""lifesteal"", ""rate"": 0.45}, {""item"": ""force_staff"", ""rate"": 0.45}, {""item"": ""fluffy_hat"", ""rate"": 0.45}, {""item"": ""smoke_of_deceit"", ""rate"": 0.45}, {""item"": ""circlet"", ""rate"": 0.45}]","[{2.0: 69.64}, {1.0: 30.36}]"
