,hero_id,gold_per_min,xp_per_min,hero_damage,tower_damage,damage_taken_parsed,kills,deaths,assists,hero_healing,obs_sen_placed
22,23,512.8036723163842,637.1610169491526,19008.991525423728,1206.0141242937852,28362.54661016949,4.168079096045198,4.358757062146893,13.217514124293785,47.69491525423729,1.6016949152542372
23,25,653.9041095890411,841.2301369863013,24878.97899543379,4792.14703196347,20813.21187214612,8.528767123287672,4.71324200913242,6.941552511415525,13.22283105022831,1.8904109589041096
24,26,314.37586471944655,471.86471944657956,9907.51806302844,365.73943120676404,16238.49807840123,3.5995388162951576,7.059185242121445,11.694081475787856,56.201383551114525,12.651806302843966
25,27,325.327868852459,459.2336065573771,8697.772540983606,1673.1659836065573,16231.889344262296,2.5450819672131146,6.694672131147541,13.905737704918034,56.64139344262295,13.256147540983607
26,28,486.4844192634561,614.6600566572238,12961.12464589235,1285.2492917847026,29684.181303116147,5.2492917847025495,5.739376770538244,10.694050991501417,312.5240793201133,0.37960339943342775
27,29,479.9074074074074,603.820987654321,14622.37037037037,1722.5,26468.697530864196,3.8703703703703702,5.1234567901234565,13.098765432098766,997.9506172839506,2.2037037037037037
28,30,347.4087301587302,450.1666666666667,15281.138888888889,336.484126984127,18918.420634920636,4.551587301587301,8.277777777777779,11.821428571428571,4021.6507936507937,16.603174603174605
29,31,317.09409888357254,439.3572567783094,13625.004784688996,299.03668261562996,16383.09090909091,3.4657097288676235,8.019138755980862,13.866028708133971,143.97288676236045,19.942583732057415
30,32,527.948905109489,694.7518248175182,20364.73722627737,1421.6277372262773,20542.839416058396,9.087591240875913,5.708029197080292,10.832116788321168,11.72992700729927,1.6204379562043796
31,33,464.218085106383,518.7287234042553,17464.82978723404,3292.869680851064,25049.337765957447,3.632978723404255,5.742021276595745,14.125,1058.2420212765958,2.9122340425531914
32,34,438.6207729468599,582.8091787439613,16576.582125603865,177.01207729468598,19987.193236714975,2.321256038647343,5.471014492753623,12.927536231884059,12652.393719806763,11.282608695652174
33,35,524.4407826982492,629.6694129763131,24486.105046343975,3286.2481977342945,16147.05973223481,7.426364572605562,5.040164778578784,11.301750772399588,61.470648815653966,5.697219361483008
34,36,602.0766666666667,762.2633333333333,22653.783333333333,1536.0433333333333,28992.73,7.743333333333333,4.703333333333333,8.75,4457.87,1.6133333333333333
35,37,356.48295454545456,471.46022727272725,16282.09659090909,1245.1363636363637,15835.488636363636,3.0511363636363638,6.7727272727272725,14.286931818181818,3914.474431818182,19.588068181818183
36,38,576.6065217391305,703.4619565217391,19085.135869565216,3866.692391304348,26808.15108695652,5.998913043478261,5.13804347826087,10.297826086956523,142.75326086956522,0.34891304347826085
37,39,594.1558966074314,762.4361873990307,27725.773021001616,1746.894184168013,28947.32875605816,9.477382875605816,4.1720516962843295,8.893376413570275,36.982229402261716,2.3109854604200324
38,40,457.83040935672517,570.093567251462,17100.400584795323,1626.7309941520468,19543.63450292398,4.114035087719298,7.435672514619883,12.956140350877194,1321.377192982456,7.304093567251462
39,41,537.1022727272727,695.5454545454545,16777.278409090908,2671.880681818182,30414.363636363636,5.693181818181818,5.0,10.670454545454545,56.05681818181818,1.4488636363636365
40,42,584.4920634920635,746.2290249433106,20877.589569161,3570.1609977324265,60174.69614512472,6.877551020408164,4.369614512471656,8.494331065759637,8.605442176870747,0.15419501133786848
41,43,486.3333333333333,616.5016181229773,19975.44660194175,2841.5048543689322,28192.711974110032,6.333333333333333,5.43042071197411,11.281553398058252,849.5695792880259,3.220064724919094
42,44,628.9497206703911,787.316573556797,20918.445065176908,3765.616387337058,21752.173184357544,8.811918063314712,4.988826815642458,6.873370577281192,8.486033519553073,0.23277467411545624
43,45,355.1728880157171,477.2023575638507,17698.115913555994,4003.1434184675836,23011.66797642436,3.587426326129666,6.772102161100197,13.903732809430256,4479.231827111984,18.705304518664047
44,46,684.6638388123012,874.5334040296925,23704.269353128315,5438.961823966066,15479.225874867445,8.044538706256628,4.007423117709438,7.174973488865324,7.015906680805939,0.9936373276776246
45,47,521.2703583061889,624.7557003257328,23917.801302931595,4317.71335504886,24250.71661237785,7.52442996742671,6.2247557003257326,11.140065146579804,312.7459283387622,1.6807817589576548
46,48,703.320308950477,823.599727396638,25215.22353475693,8615.820536119945,26069.854157201273,7.030895047705588,4.292139936392549,7.535211267605634,5.802816901408451,0.29850068150840525
47,49,625.7508287292818,768.5497237569061,20457.227071823203,6621.849171270718,50217.97513812155,6.1099447513812155,3.875138121546961,7.693922651933701,5.8259668508287294,0.5707182320441989
48,50,429.0,543.9440559440559,14765.307692307691,989.9545454545455,27818.171328671328,4.304195804195804,6.538461538461538,11.486013986013987,8220.534965034965,7.804195804195804
49,51,323.9184290030212,453.71601208459214,12927.24592145015,285.35649546827796,24831.359516616314,3.10392749244713,7.679154078549849,14.921450151057401,242.91117824773414,19.1987915407855
50,52,514.8493975903615,642.7329317269076,24876.548192771083,1904.1465863453816,26184.664658634538,7.417670682730924,6.678714859437751,11.168674698795181,360.93975903614455,6.612449799196787
51,53,625.7548387096774,684.0748387096775,24097.174193548388,8342.414193548388,19982.57806451613,6.219354838709678,5.52,12.845161290322581,106.65806451612903,3.3561290322580644
52,54,589.8262032085562,750.7032085561498,18279.98395721925,4755.606951871658,45486.561497326205,6.334224598930481,4.074866310160428,7.903743315508021,1252.6363636363637,0.13903743315508021
53,55,503.9055944055944,592.2342657342657,16505.51048951049,1117.3006993006993,27841.083916083917,4.265734265734266,5.045454545454546,14.527972027972028,3368.437062937063,0.5034965034965035
54,56,611.6,762.4844444444444,29089.51111111111,7835.831111111111,24804.853333333333,10.702222222222222,5.568888888888889,11.746666666666666,9.457777777777778,1.2222222222222223
55,57,287.3704347826087,428.11478260869563,6546.608695652174,274.4713043478261,21290.147826086955,1.848695652173913,6.012173913043478,12.474782608695651,6439.504347826087,22.186086956521738
56,58,345.5213379469435,489.9273356401384,12387.783160322953,2781.282583621684,24560.01384083045,3.2168396770472896,5.544405997693195,12.246828143021915,3046.0461361014995,20.92964244521338
57,59,538.104938271605,653.5987654320987,20267.765432098764,4161.79012345679,96700.73148148147,7.185185185185185,6.867283950617284,6.478395061728395,26.432098765432098,1.5864197530864197
58,60,478.4918918918919,603.0621621621622,15219.997297297297,2181.5756756756755,30311.0,6.772972972972973,4.851351351351352,11.878378378378379,35.31351351351351,1.4054054054054055
59,61,621.5511221945137,730.8229426433916,16724.12718204489,7290.114713216957,30631.68578553616,6.817955112219451,4.381546134663342,11.00498753117207,287.214463840399,1.346633416458853
60,62,479.7076923076923,531.7897435897436,15831.671794871794,775.1153846153846,22083.951282051283,4.915384615384616,7.279487179487179,16.464102564102564,430.73846153846154,9.930769230769231
61,63,549.8886894075404,710.1885098743268,22884.263913824056,4528.648114901257,26039.20825852783,7.865350089766607,4.484739676840215,10.998204667863554,81.50448833034112,3.3034111310592458
62,64,330.68724696356276,462.3491902834008,13765.224696356276,797.1093117408907,19117.196356275304,3.2935222672064777,7.75,14.080971659919028,836.7085020242915,18.9665991902834
63,65,373.9301675977654,503.3184357541899,14783.31843575419,813.8980446927375,23876.870111731845,4.301675977653631,6.476256983240224,13.32122905027933,154.74162011173183,14.565642458100559
64,66,361.84,428.565,6221.885,2743.735,13730.835,1.74,4.03,14.325,7842.35,17.11
65,67,572.8988764044943,759.629213483146,26789.94382022472,2001.887640449438,24695.685393258427,8.679775280898877,4.966292134831461,13.387640449438202,57.69101123595506,0.4887640449438202
66,68,328.9593908629442,461.502538071066,11955.111675126904,333.9593908629442,14752.7461928934,3.4923857868020303,7.720812182741117,14.3248730964467,186.01522842639594,18.705583756345177
67,69,563.3177489177489,616.1696969696969,14929.400865800866,808.2900432900433,28209.00432900433,4.935064935064935,5.85974025974026,12.081385281385282,103.78614718614719,0.7558441558441559
68,70,634.4484536082474,802.4819587628866,22273.53350515464,3362.0721649484535,26374.82345360825,9.012886597938145,4.826030927835052,6.350515463917525,6.731958762886598,0.22938144329896906
69,71,403.42015209125475,576.3821292775665,13454.749049429658,557.8536121673004,23607.076045627375,4.908745247148289,6.655893536121673,14.673003802281368,34.01330798479088,5.524714828897339
70,72,610.2470205850487,723.9913326110509,25980.838569880823,5485.263271939329,28232.76056338028,6.698808234019501,5.265438786565547,9.152762730227519,83.81040086673889,3.04875406283857
71,73,774.1772151898734,774.1588032220943,21866.077100115075,5165.46835443038,38040.240506329115,6.285385500575374,4.016110471806674,12.124280782508631,40.56041426927503,1.4510932105868815
72,74,518.2084006462036,634.9757673667206,22077.281906300486,3476.872374798061,23293.61308562197,7.080775444264943,4.566235864297254,11.335218093699515,32.21001615508885,2.4483037156704364
73,75,317.3333333333333,440.041095890411,11109.28310502283,802.1735159817351,16585.730593607306,3.4840182648401825,8.34703196347032,13.287671232876713,64.86301369863014,12.954337899543379
74,76,563.374213836478,721.503144654088,23650.962264150945,1877.9622641509434,22144.100628930817,8.59748427672956,4.861635220125786,6.408805031446541,6.0062893081761,2.3176100628930816
75,77,577.7310606060606,657.6742424242424,16870.863636363636,5693.776515151515,30318.23106060606,6.53030303030303,4.151515151515151,12.143939393939394,747.8484848484849,0.22348484848484848
76,78,462.527950310559,581.8509316770186,14776.75155279503,2150.7639751552797,27074.788819875776,4.167701863354037,5.130434782608695,12.20496894409938,509.09316770186336,0.422360248447205
77,79,339.82465277777777,460.33680555555554,13362.024305555555,444.74652777777777,18601.45486111111,4.332465277777778,6.697916666666667,15.305555555555555,1364.7760416666667,18.708333333333332
78,80,576.3103448275862,691.9793103448276,17555.324137931035,7614.427586206896,22934.94827586207,6.358620689655172,4.5344827586206895,7.858620689655172,88.48965517241379,0.4827586206896552
79,81,585.2299651567944,699.1881533101046,18142.26132404181,3652.590592334495,52562.56271777004,7.315331010452962,5.2874564459930316,6.670731707317073,10.263066202090592,0.23519163763066203
80,82,610.4260869565218,786.2782608695652,16267.226086956522,4689.982608695652,72166.89565217392,6.504347826086956,5.6521739130434785,7.0,4.565217391304348,0.7304347826086957
81,83,301.3579766536965,447.23994811932556,10556.5953307393,290.24124513618676,21253.71206225681,2.1997405966277563,7.025940337224384,16.25810635538262,7063.972762645914,21.198443579766536
82,84,362.604902667628,505.9805335255948,13836.89978370584,594.1232876712329,22358.928622927182,3.0591204037490987,6.885364095169431,14.261715933669791,333.39581831290553,17.74765681326604
83,85,331.9348958333333,454.4713541666667,9210.4375,433.6536458333333,26286.7890625,3.7213541666666665,8.611979166666666,14.411458333333334,2640.2473958333335,16.747395833333332
84,86,364.2031036056595,514.8703788224555,14044.430397078959,506.9324509356458,15052.771793701506,3.719306252852579,6.22409858512095,13.513464171611137,562.7581013235965,11.485623003194888
85,87,293.37691001697794,439.8522920203735,9130.329371816639,223.04923599320884,15730.449915110357,2.2512733446519526,7.499151103565365,16.310696095076402,113.33446519524618,19.68081494057725
86,88,384.6633540372671,562.1627329192546,18330.155279503106,425.39875776397514,20319.44844720497,6.509316770186335,7.481987577639751,12.688198757763976,54.12422360248447,8.621118012422361
87,89,401.76326530612243,475.0265306122449,8782.08775510204,912.9244897959184,19114.32857142857,2.1816326530612247,5.061224489795919,15.316326530612244,1632.1612244897958,18.308163265306124
88,90,480.6310975609756,628.9939024390244,18588.307926829268,501.1006097560976,18453.0,5.402439024390244,4.814024390243903,12.942073170731707,6248.649390243902,6.304878048780488
89,91,295.5170068027211,472.55102040816325,6004.544217687075,1057.2925170068027,21423.41156462585,2.2891156462585034,6.054421768707483,14.952380952380953,14148.874149659863,9.66326530612245
90,92,541.2241014799155,542.2241014799155,17348.77378435518,5117.010570824525,20456.07399577167,6.636363636363637,5.355179704016913,11.44186046511628,1314.5750528541225,1.5644820295983086
91,93,514.0947368421052,664.9543859649123,17400.98245614035,2930.722807017544,33937.81403508772,7.364912280701755,5.487719298245614,10.396491228070175,13.56140350877193,3.7157894736842105
92,94,679.6476462196862,782.6462196861627,25499.0242510699,7380.603423680456,3744.3566333808844,5.275320970042796,3.5049928673323825,8.914407988587731,27.74037089871612,0.8573466476462197
93,95,615.7237237237238,755.990990990991,20350.483483483484,6680.348348348349,30110.825825825825,6.324324324324325,4.7807807807807805,7.8558558558558556,9.357357357357357,0.3123123123123123
94,96,484.6459412780656,593.3696027633852,17469.556131260793,1384.504317789292,45628.96977547496,4.07426597582038,5.555267702936097,13.747841105354059,16.21502590673575,0.46027633851468047
95,97,484.52005943536403,624.5794947994057,13874.410104011888,1329.2258543833582,25043.696879643387,4.362555720653789,5.276374442793462,12.891530460624072,54.338781575037146,1.799405646359584
96,98,557.396351575456,694.9419568822553,23054.824212271975,955.544776119403,33210.941956882256,7.9535655058043115,5.409618573797678,9.980928689883914,150.94610281923715,0.8159203980099502
97,99,578.7297633872977,737.4819427148194,25786.861768368617,4063.227895392279,38288.17310087173,6.5155666251556665,5.8107098381070985,10.87546699875467,50.515566625155664,2.25280199252802
98,100,306.4751213592233,454.4617718446602,9274.844660194174,377.3883495145631,24009.047936893203,2.79126213592233,7.301577669902913,14.651699029126213,229.4884708737864,19.149271844660195
99,101,322.30930232558137,486.09302325581393,15373.944186046512,415.7325581395349,15766.846511627908,4.765116279069767,6.330232558139535,12.43720930232558,97.87906976744186,8.71860465116279
100,102,380.31202046035804,530.0895140664961,11135.432225063938,1517.9411764705883,22575.53452685422,3.3222506393861893,5.3554987212276215,11.468030690537084,5410.936061381074,12.552429667519181
101,103,316.6458333333333,464.1125,12612.4,600.625,20741.241666666665,3.504166666666667,6.683333333333334,14.304166666666667,173.27083333333334,18.829166666666666
102,104,512.8857142857142,634.8586466165414,19751.861654135337,2074.9624060150377,28989.372932330825,6.165413533834586,5.993984962406015,9.977443609022556,923.4556390977443,0.22255639097744362
103,105,357.8256227758007,469.43416370106763,17928.900355871887,658.5978647686833,22250.306049822066,4.327402135231317,8.572953736654805,12.1067615658363,742.3202846975089,11.170818505338078
104,106,549.707019328586,702.0396744659206,27228.032553407935,1464.6571719226856,22914.97965412004,7.253306205493388,4.8484231943031535,11.462868769074262,51.955239064089525,2.167853509664293
105,107,503.1080745341615,636.1627329192546,24798.7950310559,843.727950310559,28717.129192546585,6.795031055900621,5.505590062111802,13.944099378881987,139.22608695652173,3.42360248447205
106,108,479.0528455284553,577.7113821138212,17165.53455284553,1639.280487804878,29577.260162601626,3.404471544715447,5.605691056910569,13.784552845528456,2014.2256097560976,0.27439024390243905
107,109,610.0924932975871,708.426273458445,20455.971849865953,7701.175603217158,28070.70241286863,6.634048257372654,4.591152815013404,9.249329758713136,31.241286863270776,0.7801608579088471
108,110,383.2105263157895,522.859649122807,17828.601364522416,437.12573099415204,36093.98635477583,4.548732943469785,6.883040935672515,14.268031189083821,2404.185185185185,15.151072124756336
109,111,299.57377049180326,423.12295081967216,8000.55737704918,239.99590163934425,15784.192622950819,3.5614754098360657,6.401639344262295,13.762295081967213,10361.668032786885,19.807377049180328
110,112,357.30699088145894,510.6048632218845,15175.683890577508,530.9483282674772,19624.43161094225,3.7993920972644375,7.711246200607903,16.300911854103344,11921.686930091186,14.331306990881458
111,113,630.2025316455696,695.8860759493671,25656.20253164557,4147.784810126583,33655.556962025315,8.481012658227849,5.962025316455696,9.113924050632912,3.037974683544304,2.1392405063291138
112,114,550.1315789473684,695.1421052631579,21634.389473684212,2674.814736842105,23255.387368421052,7.74421052631579,5.364210526315789,10.566315789473684,30.798947368421054,2.6526315789473682
113,119,329.0904977375566,468.5882352941176,14032.172850678733,543.9149321266968,17982.2,4.56289592760181,6.180090497737557,13.186425339366515,191.44162895927602,14.51764705882353
114,120,528.8456998313659,658.6290050590219,19546.777403035412,1306.0303541315345,22832.95109612142,5.919055649241146,4.768971332209106,11.884485666104553,404.464586846543,1.3768971332209106
115,121,317.8303964757709,450.37224669603523,10212.224669603524,381.3920704845815,14784.41629955947,3.1277533039647576,7.013215859030837,15.129955947136564,653.6343612334801,15.169603524229075
116,123,362.52825552825556,507.8632268632269,15736.074529074529,533.897624897625,14810.710892710893,4.1891891891891895,6.0606060606060606,13.466011466011466,234.94922194922194,13.426699426699427
117,126,540.2710951526033,686.181328545781,22089.50987432675,2249.001795332136,22903.811490125674,7.685816876122082,3.987432675044883,9.529622980251347,33.998204667863554,1.9766606822262118
118,128,365.5082304526749,486.20576131687244,16250.962962962964,857.6934156378601,19522.909465020577,4.507201646090535,6.208847736625515,14.404320987654321,2356.438271604938,15.564814814814815
119,129,477.829035339064,584.658070678128,14957.473734479465,938.795606494747,28695.35816618911,4.1203438395415475,5.522445081184336,12.748806112702962,89.0792741165234,0.3209169054441261
120,135,536.804721030043,674.519313304721,18604.463519313304,1211.1909871244636,35730.93991416309,5.388412017167382,5.560085836909871,13.03862660944206,4012.99356223176,1.3991416309012876
121,136,364.3616780045351,484.71768707482994,12172.418367346938,1570.0238095238096,28643.68253968254,4.927437641723356,7.224489795918367,13.028344671201815,3010.108843537415,13.27891156462585
122,137,507.8198198198198,634.8751608751609,20125.344916344915,1490.2586872586874,33445.801801801805,6.1698841698841695,4.984555984555985,13.854568854568855,57.78764478764479,0.8378378378378378
123,138,450.01072705601905,585.6603098927294,20490.033373063172,2847.289630512515,20634.629320619784,5.4743742550655545,5.901072705601907,13.045292014302742,78.29201430274136,9.561382598331347
