Unnamed: 0,hero_id,name,match_id,lane_pos,sen_log,obs_log
0,1,CDR,7923391099,"{'73': {'80': 4}, '76': {'76': 3}, '78': {'78': 1}, '79': {'79': 1}, '81': {'80': 1}, '84': {'81': 1}, '85': {'141': 1}, '86': {'83': 1}, '87': {'154': 1}, '88': {'86': 1, '151': 1}, '90': {'88': 1, '155': 1}, '91': {'150': 1}, '92': {'91': 1}, '93': {'148': 1, '156': 1}, '94': {'93': 1, '144': 1}, '95': {'96': 1, '146': 1}, '96': {'156': 1}, '97': {'98': 1}, '100': {'100': 1}, '102': {'101': 1}, '105': {'102': 1, '158': 1}, '107': {'127': 1, '159': 1}, '108': {'102': 1}, '109': {'128': 1}, '110': {'128': 1, '141': 1, '157': 1}, '111': {'103': 1, '134': 1, '143': 1, '154': 1}, '112': {'130': 1, '145': 1, '151': 1}, '113': {'148': 1}, '114': {'103': 1, '132': 1, '133': 1}, '115': {'133': 2}, '116': {'132': 1, '133': 3}, '117': {'103': 1}, '119': {'104': 1}, '120': {'105': 2}, '122': {'107': 1}, '124': {'109': 1}, '127': {'110': 1}, '129': {'108': 1, '110': 1, '112': 1}, '130': {'106': 1, '112': 14}, '132': {'105': 1}, '133': {'107': 1, '111': 2, '112': 2}, '134': {'107': 1, '109': 2, '110': 2, '111': 1, '113': 1, '115': 1, '116': 1}, '135': {'107': 1, '109': 1, '110': 2, '117': 4, '118': 2}, '136': {'109': 1, '120': 1, '122': 1}, '137': {'108': 1, '120': 1, '122': 3}, '139': {'106': 1}, '141': {'113': 1, '115': 1, '118': 2}, '142': {'106': 1, '111': 2, '113': 1, '114': 1, '115': 1, '116': 2, '117': 1}, '143': {'109': 1, '114': 1}, '144': {'106': 1, '109': 1}, '145': {'99': 1, '101': 1, '103': 1, '105': 1, '108': 1}, '146': {'102': 1, '104': 1, '106': 1}, '147': {'97': 1, '101': 1, '108': 1}, '148': {'98': 1, '99': 1, '109': 1}, '149': {'93': 1, '95': 1, '96': 1}, '150': {'92': 1, '94': 1, '109': 1}, '151': {'109': 1}, '152': {'92': 1, '93': 1}, '153': {'90': 1, '110': 1}, '154': {'90': 1, '91': 1}, '155': {'110': 1}, '156': {'90': 2, '93': 1, '110': 1}, '157': {'91': 1}, '158': {'86': 10, '87': 8, '89': 1, '94': 1, '111': 1}, '159': {'87': 1, '88': 1, '94': 1, '97': 1}, '160': {'85': 1, '90': 27, '97': 1}, '161': {'83': 1, '90': 2, '93': 1, '96': 2}, '162': {'93': 1}, '163': {'89': 1, '95': 1, '112': 1}, '164': {'80': 1, '81': 2, '82': 1, '94': 1, '95': 2, '96': 2, '113': 1}, '165': {'78': 1, '80': 1, '88': 1, '89': 1, '113': 1}, '166': {'77': 1, '79': 2, '82': 4, '83': 1, '86': 1, '90': 1, '93': 2, '96': 1, '97': 1, '113': 1}, '167': {'79': 2, '81': 1, '83': 1, '84': 1, '92': 1, '95': 2}, '168': {'78': 3, '79': 3, '80': 1, '81': 3, '82': 1, '83': 5, '84': 1, '90': 3, '99': 1, '112': 1}, '169': {'79': 1, '80': 5, '81': 5, '82': 13, '83': 9, '84': 7, '85': 3, '87': 1, '89': 2, '90': 1, '93': 1, '96': 1, '102': 1}, '170': {'81': 1, '82': 3, '83': 7, '84': 7, '85': 3, '87': 2, '88': 1, '89': 1, '90': 1, '95': 2, '111': 1}, '171': {'81': 1, '82': 4, '83': 3, '84': 6, '85': 3, '86': 4, '87': 1, '88': 1, '90': 2, '91': 4, '93': 1, '96': 1, '97': 1}, '172': {'83': 5, '84': 4, '85': 5, '86': 5, '87': 4, '88': 5, '89': 2, '90': 1, '91': 2, '92': 1, '94': 2, '95': 1, '97': 1, '111': 1}, '173': {'83': 1, '84': 6, '85': 8, '86': 9, '87': 8, '88': 4, '89': 2, '90': 1, '91': 1, '94': 1, '97': 1, '98': 1, '105': 1, '108': 1, '110': 1}, '174': {'84': 3, '85': 1, '86': 3, '87': 1, '88': 5, '89': 5, '90': 1, '91': 2, '92': 5, '93': 4, '95': 2, '96': 1, '97': 1, '101': 1, '103': 2, '104': 1}, '175': {'84': 2, '85': 1, '86': 2, '87': 2, '88': 1, '89': 2, '90': 5, '91': 4, '92': 4, '93': 4, '95': 3, '96': 1, '97': 1, '98': 1, '101': 1, '102': 1, '103': 2, '104': 3}, '176': {'88': 1, '89': 2, '90': 4, '91': 3, '92': 2, '93': 2, '94': 3, '95': 3, '97': 4, '98': 6, '99': 2, '101': 1, '103': 5, '104': 2}, '177': {'85': 1, '88': 3, '89': 3, '90': 2, '91': 2, '92': 4, '93': 6, '94': 3, '95': 2, '96': 2, '97': 2, '98': 1, '99': 3, '100': 2, '102': 1}, '178': {'86': 1, '88': 1, '89': 2, '90': 1, '91': 1, '92': 2, '93': 6, '94': 1, '95': 1, '96': 1, '98': 1, '99': 4, '100': 1}, '179': {'86': 1, '88': 2, '90': 1, '91': 1, '92': 3, '93': 2, '94': 2}, '180': {'88': 1, '90': 1, '92': 1}, '182': {'88': 1, '89': 1, '91': 1}, '184': {'89': 1, '90': 1}, '185': {'88': 1}, '186': {'89': 2}, '187': {'88': 5}}",[],[]
1,1,Cara,8031568903,"{'71': {'160': 2}, '73': {'159': 1}, '74': {'78': 2, '160': 1}, '75': {'80': 1, '135': 4, '136': 6, '138': 1, '157': 1}, '76': {'83': 1, '133': 1, '137': 1, '139': 1, '141': 1}, '77': {'86': 1, '137': 8, '138': 1, '141': 1, '144': 2, '150': 2, '152': 3, '156': 2, '157': 3, '160': 2, '163': 1}, '78': {'146': 1, '147': 1, '149': 2, '150': 1, '151': 4, '152': 2, '153': 3, '154': 1, '155': 1, '156': 6, '158': 1, '159': 1, '160': 1, '161': 4, '162': 1, '165': 2, '166': 1}, '79': {'88': 1, '148': 1, '149': 2, '150': 6, '151': 6, '152': 7, '153': 3, '154': 2, '155': 3, '156': 4, '157': 4, '158': 4, '159': 1, '160': 3, '161': 1, '162': 4, '163': 11, '164': 6, '165': 9, '166': 13, '167': 5}, '80': {'149': 3, '150': 9, '151': 4, '152': 11, '153': 8, '154': 2, '155': 6, '156': 5, '157': 5, '159': 1, '160': 2, '162': 6, '163': 2, '164': 5, '165': 4, '166': 3, '167': 7, '168': 5, '169': 2}, '81': {'147': 1, '148': 1, '149': 6, '150': 3, '151': 4, '152': 1, '153': 3, '154': 5, '155': 4, '156': 7, '157': 3, '159': 1, '161': 1, '162': 1, '163': 1, '165': 2, '166': 5, '167': 4, '168': 4, '169': 2, '170': 3}, '82': {'90': 1, '148': 1, '149': 1, '151': 2, '152': 1, '153': 1, '154': 1, '155': 4, '156': 2, '157': 1, '165': 6, '166': 1, '167': 2, '168': 2, '169': 2, '170': 1, '171': 2, '172': 2, '173': 1}, '83': {'153': 1, '154': 1, '155': 3, '156': 3, '158': 2, '159': 1, '162': 2, '164': 1, '165': 1, '166': 2, '167': 2, '168': 5, '169': 1, '170': 2, '171': 1, '172': 1}, '84': {'92': 1, '156': 1, '157': 2, '161': 1, '162': 1, '164': 1, '166': 1, '167': 1, '170': 3, '171': 4, '172': 2, '173': 1}, '85': {'155': 1, '158': 1, '160': 1, '166': 2, '170': 1, '171': 1, '172': 1}, '86': {'94': 1, '158': 2, '165': 1, '167': 1, '169': 1, '171': 1}, '87': {'157': 1, '166': 1, '167': 2, '169': 2, '171': 2}, '88': {'97': 1, '156': 1, '158': 1, '166': 1, '167': 2, '168': 1, '169': 1, '171': 4, '173': 2}, '89': {'157': 1, '158': 2, '171': 3, '172': 1, '173': 3, '174': 6, '175': 3}, '90': {'159': 1, '166': 1, '168': 2, '170': 1, '172': 3, '173': 3, '174': 2}, '91': {'98': 1, '158': 1, '173': 2, '174': 1}, '92': {'158': 1, '167': 1, '168': 1, '169': 1, '172': 1, '173': 3, '175': 1}, '93': {'100': 1, '158': 1, '173': 3, '174': 3}, '94': {'103': 1, '168': 2, '174': 5, '175': 1}, '95': {'168': 1}, '96': {'105': 1, '169': 1, '173': 1, '174': 2, '175': 1, '176': 1}, '97': {'169': 1, '174': 3, '175': 2, '176': 1}, '98': {'107': 1, '174': 1, '175': 1, '176': 1}, '99': {'169': 1, '173': 1, '174': 2}, '100': {'109': 1, '112': 1, '174': 2}, '101': {'114': 1, '117': 1, '121': 1, '124': 1, '127': 1, '130': 1, '171': 1}, '102': {'132': 1, '175': 1}, '103': {'172': 1}, '105': {'134': 1, '173': 1, '175': 1}, '106': {'138': 1}, '107': {'135': 1, '169': 1, '170': 13, '171': 1}, '108': {'136': 1, '140': 1, '164': 1, '167': 1, '176': 1}, '109': {'142': 1, '162': 1}, '110': {'161': 2}, '111': {'145': 1, '160': 1, '176': 1}, '112': {'159': 2}, '113': {'147': 1, '158': 1, '159': 1}, '114': {'150': 1, '151': 2, '157': 1, '158': 1, '176': 1}, '115': {'154': 1, '156': 3, '157': 3, '160': 1}, '116': {'155': 26, '156': 9, '160': 1}, '117': {'155': 1, '156': 3, '157': 1, '159': 1, '176': 1, '177': 1}, '118': {'175': 1, '176': 9}, '119': {'175': 1, '176': 3}, '122': {'174': 1}, '125': {'174': 2}, '127': {'173': 1}, '134': {'174': 1}, '137': {'174': 1}}",[],[]
2,1,Davai Lama,8039720486,"{'72': {'162': 2, '163': 2, '164': 1}, '73': {'80': 1, '81': 1, '155': 1, '160': 1, '162': 3, '163': 1, '165': 1}, '74': {'146': 1, '155': 1, '158': 1, '161': 1, '163': 3}, '75': {'83': 1, '143': 4, '144': 1, '145': 1, '146': 1, '154': 2, '155': 2, '157': 1, '160': 1, '163': 1, '165': 1}, '76': {'143': 2, '144': 1, '145': 1, '146': 1, '147': 1, '148': 1, '150': 1, '152': 1, '155': 1, '156': 1, '157': 1, '160': 2, '162': 1, '163': 1}, '77': {'84': 1, '141': 1, '142': 1, '143': 1, '144': 1, '146': 2, '147': 2, '148': 2, '149': 1, '150': 1, '153': 1, '155': 1, '156': 1, '157': 1, '159': 2, '160': 3, '161': 2, '162': 2, '163': 1, '164': 1, '165': 1, '168': 2}, '78': {'86': 1, '143': 1, '146': 2, '147': 2, '148': 1, '149': 4, '150': 3, '151': 1, '152': 1, '153': 1, '154': 1, '155': 2, '156': 1, '157': 2, '160': 4, '161': 9, '162': 8, '163': 7, '164': 6, '165': 1, '166': 2, '167': 2, '168': 3, '169': 1}, '79': {'147': 1, '148': 1, '151': 5, '153': 1, '154': 2, '155': 2, '156': 7, '157': 4, '158': 2, '159': 1, '160': 2, '161': 7, '162': 7, '163': 7, '164': 4, '165': 7, '166': 2, '167': 2, '168': 1, '170': 1}, '80': {'88': 1, '145': 1, '146': 1, '147': 1, '149': 1, '150': 2, '151': 1, '152': 4, '153': 1, '154': 3, '155': 4, '156': 3, '157': 3, '158': 2, '159': 3, '160': 4, '161': 10, '162': 3, '163': 3, '164': 3, '166': 3, '167': 6, '168': 3, '170': 2}, '81': {'146': 1, '147': 2, '149': 1, '150': 1, '153': 2, '154': 1, '155': 4, '157': 1, '158': 1, '160': 6, '161': 1, '162': 5, '163': 5, '164': 4, '166': 1, '167': 3, '168': 2, '169': 2, '170': 1, '171': 1, '172': 1}, '82': {'91': 1, '148': 1, '151': 1, '154': 5, '156': 3, '158': 1, '160': 1, '161': 3, '162': 2, '163': 1, '165': 2, '167': 3, '169': 1, '170': 1, '171': 3}, '83': {'150': 1, '153': 1, '155': 1, '156': 4, '163': 1, '164': 1, '165': 1, '169': 1, '171': 1}, '84': {'92': 1, '151': 1, '155': 2, '156': 2, '157': 1, '159': 1, '161': 1, '162': 1, '163': 1, '164': 3, '165': 2, '166': 3, '167': 2, '168': 1, '169': 2, '171': 1, '172': 2}, '85': {'152': 1, '157': 2, '158': 1, '159': 1, '160': 2, '163': 5, '165': 2, '166': 2, '170': 2, '171': 2}, '86': {'94': 1, '157': 1, '158': 2, '159': 1, '160': 1, '161': 1, '162': 3, '164': 3, '165': 2, '167': 1, '168': 2, '171': 1}, '87': {'150': 1, '156': 1, '161': 1, '162': 3, '163': 1, '166': 2, '167': 1, '169': 1, '172': 1}, '88': {'94': 1, '156': 1, '157': 1, '158': 3, '159': 2, '161': 2, '166': 3, '167': 1}, '89': {'149': 1, '157': 1, '158': 2, '159': 2, '160': 1, '167': 2, '168': 2}, '90': {'94': 1, '156': 1, '158': 1, '161': 1, '167': 7, '168': 1}, '91': {'136': 1, '149': 1, '156': 1, '157': 1, '159': 3, '168': 2}, '92': {'133': 1, '139': 1, '156': 2, '160': 1, '168': 1, '169': 1}, '93': {'95': 1, '142': 1, '157': 1, '167': 2, '168': 2}, '94': {'145': 1, '149': 1, '156': 2, '157': 2, '158': 2, '167': 1, '170': 1}, '95': {'96': 1, '133': 1, '156': 1, '158': 1, '159': 1, '167': 1, '168': 1}, '96': {'99': 1, '147': 1, '149': 1, '157': 2, '158': 1, '160': 2, '161': 1, '162': 2, '164': 1, '165': 1, '168': 2, '169': 1}, '97': {'101': 1, '157': 1, '158': 1, '159': 1, '162': 1, '163': 3, '166': 1, '168': 1, '170': 1}, '98': {'133': 1, '150': 2, '153': 2, '156': 2, '157': 1, '158': 2, '167': 1, '169': 1, '170': 1, '171': 1, '173': 3}, '99': {'103': 1, '153': 1, '155': 1, '156': 3, '157': 1, '167': 1, '168': 1, '169': 3, '171': 4, '172': 1, '173': 1}, '100': {'131': 1, '151': 1, '164': 3, '165': 1, '166': 1, '167': 4, '168': 1, '169': 2}, '101': {'105': 1, '128': 1, '153': 1, '158': 1, '167': 6}, '102': {'105': 1, '154': 3, '171': 1, '173': 1}, '103': {'126': 1, '156': 1, '173': 1}, '104': {'107': 1, '158': 1, '159': 1, '174': 2}, '105': {'124': 1, '161': 1, '162': 1, '174': 1, '176': 1}, '106': {'109': 1, '159': 1, '161': 1, '175': 1}, '107': {'111': 1, '121': 1, '160': 1, '163': 1}, '108': {'158': 1}, '109': {'113': 1, '119': 1, '158': 1}, '110': {'117': 1, '157': 1}, '111': {'115': 1, '157': 1}, '112': {'114': 1}, '113': {'117': 1, '129': 1, '157': 4}, '114': {'115': 1, '118': 1, '120': 1, '128': 1, '129': 1, '130': 1, '131': 1}, '115': {'113': 2, '118': 1, '123': 2, '127': 2, '129': 1, '130': 2}, '116': {'125': 1, '130': 3, '132': 1}, '117': {'110': 1, '111': 1, '120': 1}, '118': {'130': 1}, '119': {'122': 1, '128': 1}, '121': {'124': 1, '126': 1}, '123': {'117': 1}, '126': {'117': 1}, '129': {'116': 1}, '131': {'116': 1}, '137': {'123': 1}, '138': {'126': 1}}",[],[]
3,2,11,7896020107,"{'137': {'98': 1}, '138': {'96': 1}, '139': {'77': 1, '78': 1, '93': 1, '96': 1}, '140': {'78': 1, '79': 1}, '141': {'70': 27, '73': 1, '94': 1, '103': 1, '105': 1}, '142': {'78': 1, '80': 1, '81': 2, '82': 1, '92': 1}, '143': {'73': 1, '87': 1, '95': 1, '101': 1}, '144': {'79': 1, '83': 1, '84': 3, '85': 1, '89': 1, '92': 1, '93': 1, '94': 1, '97': 3, '99': 2, '105': 2}, '145': {'74': 1, '80': 2, '99': 2, '102': 1}, '146': {'76': 1, '81': 1, '94': 1, '96': 1, '99': 2}, '147': {'79': 3, '95': 1, '96': 1, '98': 2, '108': 1, '111': 1, '114': 1}, '148': {'81': 1, '83': 3, '96': 1, '100': 1, '105': 1}, '149': {'83': 1, '84': 2, '97': 3, '116': 2}, '150': {'85': 1, '97': 1, '100': 1, '103': 1}, '151': {'98': 1, '118': 1}, '152': {'84': 1, '86': 1, '87': 1, '97': 1, '98': 1}, '153': {'88': 1, '98': 1}, '154': {'88': 1, '97': 1, '98': 1, '100': 1, '119': 1}, '155': {'100': 1}, '156': {'89': 1, '100': 1, '102': 2, '103': 1}, '157': {'89': 1, '97': 1, '120': 1}, '158': {'89': 1, '101': 1, '103': 1, '119': 1}, '159': {'97': 1, '98': 1, '118': 1}, '160': {'96': 1, '121': 1}, '161': {'88': 1, '89': 1}, '162': {'123': 1}, '163': {'89': 2}, '164': {'87': 1, '125': 1}, '165': {'82': 2, '83': 2, '86': 1}, '166': {'84': 1, '86': 1, '89': 3}, '167': {'89': 3, '91': 1, '94': 1, '127': 1}, '168': {'90': 1, '92': 2, '95': 4, '96': 1, '97': 4, '130': 1, '133': 1}, '169': {'84': 1, '85': 1, '90': 2, '92': 2, '95': 2, '136': 1}, '170': {'82': 3, '83': 2, '84': 1, '90': 3, '91': 1, '93': 1, '94': 3, '95': 2, '96': 1, '97': 1, '115': 1}, '171': {'81': 1, '83': 4, '85': 2, '87': 1, '90': 3, '91': 2, '92': 2, '93': 3, '96': 4, '97': 5, '138': 1}, '172': {'85': 1, '86': 6, '87': 5, '88': 3, '89': 7, '98': 1, '103': 1, '104': 2, '114': 1}, '173': {'84': 8, '85': 5, '86': 6, '87': 7, '88': 6, '89': 1, '91': 1, '93': 1, '95': 1, '97': 1, '103': 1, '104': 2, '105': 4, '112': 1, '114': 2, '140': 1}, '174': {'83': 3, '84': 3, '85': 7, '86': 3, '87': 12, '88': 7, '89': 2, '90': 4, '91': 1, '92': 1, '93': 1, '96': 1, '97': 2, '102': 1, '103': 3, '104': 1, '105': 5, '106': 1, '143': 1}, '175': {'82': 1, '86': 4, '87': 3, '88': 3, '89': 3, '90': 2, '91': 2, '92': 1, '94': 3, '96': 2, '100': 1, '101': 1, '102': 2, '103': 4, '104': 2, '105': 1, '109': 1, '110': 1, '114': 2, '146': 1}, '176': {'86': 2, '87': 1, '88': 6, '89': 3, '90': 2, '91': 2, '92': 3, '94': 2, '95': 2, '96': 2, '97': 2, '98': 1, '99': 1, '100': 6, '101': 5, '102': 4, '103': 4, '104': 1, '105': 1, '106': 1, '107': 3, '112': 1, '149': 1, '152': 1}, '177': {'80': 1, '86': 2, '87': 1, '88': 2, '89': 3, '90': 4, '91': 3, '92': 3, '93': 4, '95': 3, '96': 3, '97': 4, '98': 8, '99': 7, '100': 6, '101': 2, '102': 5, '103': 1, '104': 1, '105': 1, '106': 1, '107': 1, '108': 1, '112': 2, '113': 1}, '178': {'79': 1, '86': 3, '87': 1, '88': 2, '89': 1, '90': 1, '91': 2, '92': 3, '93': 1, '94': 2, '95': 4, '96': 3, '97': 2, '98': 5, '99': 6, '100': 2, '101': 1, '102': 3, '103': 1, '107': 1, '109': 4, '112': 1, '114': 1, '116': 1, '154': 1, '157': 1, '160': 1, '163': 1}, '179': {'89': 2, '90': 1, '92': 1, '93': 2, '94': 1, '96': 1, '101': 2, '102': 1, '108': 2, '109': 2, '110': 3, '124': 1, '166': 1, '170': 1}, '180': {'77': 1, '110': 4, '112': 3, '118': 1, '121': 1, '125': 1, '173': 1, '174': 1}, '181': {'81': 2, '84': 2, '123': 2, '124': 1, '125': 1, '126': 2, '127': 2, '176': 1}, '182': {'82': 1, '111': 1, '112': 2, '115': 1, '118': 1, '121': 1, '127': 1, '178': 1}, '183': {'76': 1, '82': 1, '84': 1, '175': 3}, '184': {'175': 1, '177': 3}, '186': {'76': 1}, '189': {'76': 1}, '191': {'74': 1}, '192': {'71': 1}, '193': {'80': 26}, '194': {'71': 1, '74': 1, '77': 1, '79': 1}}","[{'time': 1615, 'x': 163.8, 'y': 134.4}]",[]
4,2,ILICH-,7981268223,"{'61': {'157': 1, '159': 1, '161': 1, '163': 1, '164': 1}, '62': {'155': 1, '166': 1}, '63': {'167': 1}, '64': {'154': 1}, '65': {'154': 1, '155': 1, '168': 1}, '66': {'155': 1}, '67': {'155': 1, '156': 19}, '68': {'167': 1}, '70': {'166': 1}, '72': {'162': 3, '165': 1}, '73': {'80': 1, '81': 1}, '74': {'81': 5, '163': 1}, '75': {'77': 4, '78': 5, '95': 1, '103': 1, '160': 1, '161': 1, '163': 2}, '76': {'76': 4, '77': 1, '79': 2, '81': 1, '82': 1, '83': 1, '85': 1, '89': 1, '92': 1, '98': 1, '100': 1, '106': 1, '109': 1, '112': 1, '115': 1, '118': 1, '159': 2, '160': 3, '161': 6, '162': 1, '163': 1}, '77': {'84': 1, '85': 1, '88': 1, '91': 1, '97': 1, '121': 1, '124': 1, '127': 1, '130': 1, '133': 1, '138': 1, '139': 1, '140': 4, '143': 1, '144': 2, '146': 1, '148': 1, '150': 1, '153': 1, '155': 1, '159': 1, '160': 3, '161': 7, '162': 5, '163': 1, '166': 1, '167': 1}, '78': {'94': 1, '100': 1, '103': 1, '106': 1, '112': 1, '119': 1, '122': 1, '125': 1, '131': 1, '133': 1, '135': 1, '136': 1, '137': 1, '140': 1, '141': 2, '149': 1, '151': 1, '152': 2, '155': 1, '156': 1, '157': 1, '158': 3, '159': 4, '160': 3, '161': 3, '162': 9, '163': 7, '164': 3, '165': 1, '167': 1}, '79': {'80': 1, '87': 1, '109': 1, '116': 1, '128': 1, '131': 1, '150': 1, '151': 1, '152': 2, '153': 1, '154': 2, '155': 2, '156': 1, '157': 1, '158': 4, '159': 4, '160': 6, '161': 9, '162': 7, '163': 7, '164': 5, '165': 4, '166': 5, '169': 18}, '80': {'138': 1, '151': 8, '152': 1, '154': 1, '155': 2, '157': 6, '158': 4, '160': 7, '161': 2, '162': 6, '163': 7, '164': 3, '165': 6, '166': 2, '167': 3, '168': 2, '169': 3}, '81': {'89': 1, '131': 1, '132': 1, '143': 1, '146': 1, '149': 1, '155': 1, '156': 1, '158': 3, '160': 1, '161': 2, '162': 3, '163': 5, '164': 5, '165': 2, '166': 3, '167': 3, '170': 2}, '82': {'83': 1, '136': 1, '156': 1, '160': 2, '162': 3, '166': 3, '169': 2}, '83': {'92': 1, '131': 1, '142': 1, '163': 1, '166': 1, '167': 1, '169': 7, '170': 1}, '84': {'85': 1, '88': 1, '161': 1, '162': 24, '163': 1, '164': 2, '166': 1, '168': 1}, '85': {'94': 1, '132': 2, '134': 1, '140': 1, '161': 1, '163': 1, '164': 3, '165': 2, '166': 1, '167': 1, '168': 1}, '86': {'89': 1, '152': 2, '155': 1, '157': 1, '158': 1, '160': 1, '162': 1, '163': 3, '165': 1}, '87': {'96': 1, '133': 1, '152': 1, '154': 2, '162': 1, '165': 1}, '88': {'91': 1, '132': 2, '138': 1, '155': 1}, '89': {'156': 1, '158': 1, '162': 2, '166': 1, '167': 1}, '90': {'94': 1, '98': 1, '132': 1, '133': 1, '135': 1, '141': 1, '146': 1, '150': 1, '158': 1, '161': 1, '162': 2}, '91': {'97': 1, '135': 1, '138': 1, '143': 1, '145': 1, '161': 1, '162': 2, '167': 1}, '92': {'100': 1, '132': 1, '133': 1, '143': 1, '144': 1, '148': 1, '158': 1, '161': 2, '166': 1}, '93': {'100': 1, '132': 1, '133': 1, '159': 5}, '94': {'102': 1, '131': 2, '144': 1, '145': 1, '146': 1, '147': 1, '159': 1, '167': 1}, '95': {'103': 1, '131': 2, '159': 1}, '96': {'104': 1, '129': 1, '130': 1, '131': 1, '164': 2, '165': 1}, '97': {'106': 1, '153': 1, '157': 1, '159': 1, '162': 1, '165': 2, '166': 1}, '98': {'107': 1, '129': 2, '147': 1, '150': 1, '153': 1, '156': 1, '159': 1, '161': 1, '162': 1, '163': 2}, '99': {'108': 1, '110': 1, '111': 1, '144': 1, '146': 1, '150': 1, '158': 1, '159': 1, '163': 21}, '100': {'128': 1, '129': 1}, '101': {'112': 1, '113': 1, '115': 1, '116': 1, '118': 1, '119': 1, '121': 1, '122': 1, '124': 1, '126': 3, '129': 1, '132': 1, '142': 1, '143': 1}, '102': {'132': 1, '140': 2}, '103': {'125': 1, '127': 1, '134': 1, '135': 1}, '104': {'137': 2}, '105': {'127': 1}, '106': {'126': 1}, '108': {'127': 2, '128': 3}, '109': {'127': 11, '128': 1}, '110': {'128': 7, '129': 3}, '111': {'128': 15, '129': 13}, '112': {'127': 1, '128': 2, '130': 4}, '113': {'128': 1, '130': 1}, '114': {'132': 1}, '128': {'128': 2}}",[],[]
